,Species,Origin,,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Total.Cup.Points,Moisture,Category.One.Defects,Quakers
1036,Arabica,United States (Hawaii),,Washed / Wet,7.42,7.33,7,7.25,7.33,7.5,10,10,10,7,80.83,0.1,2,0
1037,Arabica,Colombia,,,7.33,7.33,7,6.83,7.33,7.67,10,10,10,7.33,80.83,0.01,0,0
1038,Arabica,Brazil,,Natural / Dry,7.17,7.25,7.08,7.17,7.25,7.58,10,10,10,7.25,80.75,0,0,0
1039,Arabica,Myanmar,,Washed / Wet,6.92,7.5,7,7.58,7.5,7.08,10,10,10,7.17,80.75,0,0,0
1040,Arabica,Guatemala,,Washed / Wet,7.5,7.33,7,7.42,7.17,7.17,10,10,10,7.17,80.75,0.12,0,0
1041,Arabica,Nicaragua,,Washed / Wet,7.25,7.25,7.17,7.25,7.33,7.25,10,10,10,7.25,80.75,0.12,0,0
1042,Arabica,Honduras,,Natural / Dry,7.5,7.33,7,7.42,7.25,7.17,10,10,10,7.08,80.75,0.11,0,0
1043,Arabica,Panama,,Other,7.25,7.33,7.17,7.33,7.33,7.17,10,10,10,7.17,80.75,0.11,1,0
1044,Arabica,Honduras,,Washed / Wet,7.42,7.17,7.08,7.42,7.25,7.25,10,10,10,7.17,80.75,0.09,0,0
1045,Arabica,Honduras,,Natural / Dry,7.25,7.33,7.08,7.5,7.25,7.33,10,10,10,7,80.75,0.13,0,0
1046,Arabica,Costa Rica,,Washed / Wet,7.33,7.33,7.25,7.25,7.17,7.17,10,10,10,7.25,80.75,0.11,0,0
1047,Arabica,Mexico,,Washed / Wet,7.58,7.33,7.42,7.25,7.5,7.5,9.33,9.33,10,7.5,80.75,0.11,0,0
1048,Arabica,Haiti,,Washed / Wet,7.42,7,7.42,7.25,7.08,7.33,10,10,10,7.25,80.75,0.12,0,0
1049,Arabica,United States (Hawaii),,Natural / Dry,7.08,7.33,7.17,7.25,7.33,7.67,10,10,10,6.92,80.75,0.13,0,0
1050,Arabica,Taiwan,,7.08,7.08,7.42,7.33,10,10,10,7.33,80.67,0,0,0,Green,1,"August 12th, 2017"
1051,Arabica,Indonesia,,Semi-washed / Semi-pulped,7.58,7.42,7,7.67,7.5,7.5,9.33,9.33,10,7.33,80.67,0.13,0,0
1052,Arabica,Guatemala,,Washed / Wet,7.67,7.42,6.83,7.17,7.42,7.17,10,10,10,7,80.67,0.11,0,0
1053,Arabica,Costa Rica,,Washed / Wet,7.83,7.5,7.67,7.67,7.83,7.5,6.67,10,10,8,80.67,0.11,0,0
1054,Arabica,Malawi,,Washed / Wet,7.5,7.25,7.17,7.17,7.25,7.17,10,10,10,7.17,80.67,0.12,0,0
1055,Arabica,Mexico,,Washed / Wet,7.25,7.17,7.17,7.25,7.17,7.42,10,10,10,7.25,80.67,0.12,0,0
1056,Arabica,Colombia,,Natural / Dry,7.67,7.5,7.42,7.67,7.5,7.75,10,10,6.67,8.5,80.67,0,0,0
1057,Arabica,Guatemala,,Washed / Wet,7.67,7.17,7,7.5,7,7,10,10,10,7.33,80.67,0.12,0,0
1058,Arabica,Guatemala,,Washed / Wet,7,7.33,7.5,7.33,7,7.33,10,10,10,7.17,80.67,0.11,0,0
1059,Arabica,Guatemala,,Washed / Wet,7,7.5,7.33,7.17,7.17,7.17,10,10,10,7.33,80.67,0.11,0,0
1060,Arabica,Colombia,,,7.17,7.25,7.08,7.42,7.08,7.42,10,10,10,7.25,80.67,0.18,0,0
1061,Arabica,Brazil,,,7.33,7.25,7.33,7.08,7.58,7.25,9.33,10,10,7.42,80.58,0.11,0,0
1062,Arabica,Nicaragua,,,7.08,7.5,7,7.25,7.42,7,10,10,10,7.33,80.58,0.11,0,1
1063,Arabica,"Tanzania, United Republic Of",,Washed / Wet,7.25,7.08,7.08,7.33,7.33,7.25,10,10,10,7.25,80.58,0.12,0,0
1064,Arabica,Brazil,,Semi-washed / Semi-pulped,7.42,7.25,7.33,7,7.08,7.25,10,10,10,7.25,80.58,0,0,0
1065,Arabica,Honduras,,Washed / Wet,7.5,7.17,7,7.42,7.33,7,10,10,10,7.17,80.58,0.11,0,0
1066,Arabica,Guatemala,,Natural / Dry,7.17,7.42,6.83,7.5,7.17,7.25,10,10,10,7.25,80.58,0.11,0,0
1067,Arabica,United States (Hawaii),,,7.42,7.58,7.5,7.92,7.83,7.83,8.67,8.67,9.33,7.83,80.58,0,0,0
1068,Arabica,Colombia,,,7.08,7.25,7,7.5,7.08,7.33,10,10,10,7.33,80.58,0,0,0
1069,Arabica,Taiwan,,7.42,7.17,7.25,10,10,10,7.17,80.5,0,0,0,Blue-Green,0,"December 8th, 2018",Blossom Valley International
1070,Arabica,Guatemala,,Washed / Wet,7.33,7.25,7.08,7.17,7.25,7.17,10,10,10,7.25,80.5,0.1,0,0
1071,Arabica,Honduras,,Washed / Wet,7.58,7.33,7,7.17,7.33,7.08,10,10,10,7,80.5,0.11,0,0
1072,Arabica,Mauritius,,,7.25,7.25,7.17,7.17,7.25,7.17,10,10,10,7.25,80.5,0.12,0,0
1073,Arabica,Brazil,,Semi-washed / Semi-pulped,7.25,7.33,7.17,7.5,7.33,7.25,9.33,10,10,7.33,80.5,0.11,0,0
1074,Arabica,Myanmar,,Washed / Wet,7.17,7.33,7.17,7.42,7.25,7.08,10,10,10,7.08,80.5,0,0,0
1075,Arabica,Guatemala,,Washed / Wet,7.5,7.17,6.83,7.5,7.17,7.17,10,10,10,7.17,80.5,0.11,0,0
1076,Arabica,Brazil,,Semi-washed / Semi-pulped,7.42,7.42,7.08,7.33,7.67,7.5,9.33,9.33,10,7.42,80.5,0.1,0,0
1077,Arabica,United States (Hawaii),,Natural / Dry,7.42,7.33,7.33,7.58,7.58,7.42,8.67,10,10,7.17,80.5,0.11,1,0
1078,Arabica,Guatemala,,Washed / Wet,7.5,7.5,7,7.67,7.17,7,10,10,10,6.67,80.5,0.12,1,0
1079,Arabica,Mexico,,Washed / Wet,7.25,7.25,7.08,7.33,7.25,7.17,10,10,10,7.17,80.5,0.15,0,0
1080,Arabica,Honduras,,,7.25,7.42,7,7.42,7.33,7,10,10,10,7,80.42,0.1,0,0
1081,Arabica,Taiwan,,Washed / Wet,7.58,7.17,7.17,7.17,7.17,7.17,10,10,10,7,80.42,0.14,0,0
1082,Arabica,El Salvador,,Washed / Wet,7.33,7.17,7.08,7.08,7.33,7.17,10,10,10,7.25,80.42,0,0,0
1083,Arabica,China,,Washed / Wet,7.25,7.08,7.25,7.17,7.33,7.17,10,10,10,7.17,80.42,0.17,0,0
1084,Arabica,Taiwan,,Washed / Wet,7.25,7.25,7.17,7.25,7.25,7.25,10,10,10,7,80.42,0.11,0,0
1085,Arabica,Mexico,,Washed / Wet,6.92,7.17,7.08,7.5,7.33,7.17,10,10,10,7.25,80.42,0.1,2,0
1086,Arabica,Mexico,,Washed / Wet,7.42,7.08,7.08,7.33,7.25,7.17,10,10,10,7.08,80.42,0.12,4,0
1087,Arabica,Burundi,,,7.08,7.25,7.17,7.33,7.08,7.08,10,10,10,7.33,80.33,0.12,0,0
1088,Arabica,"Tanzania, United Republic Of",,Washed / Wet,7.25,7.17,7,7.25,7.42,7.08,10,10,10,7.17,80.33,0.13,0,0
1089,Arabica,"Tanzania, United Republic Of",,Washed / Wet,7.25,7.17,7.25,7.25,7.25,7.08,10,10,10,7.08,80.33,0.12,0,0
1090,Arabica,Taiwan,,7.25,7.08,7.25,7.25,7.25,10,10,10,7,80.33,0.11,0,0,Green,0
1091,Arabica,Guatemala,,Washed / Wet,7.33,7.33,6.83,7.5,7,7.17,10,10,10,7.17,80.33,0.11,1,0
1092,Arabica,Mexico,,Semi-washed / Semi-pulped,7.25,7.08,7.08,7.33,7.33,7.17,10,10,10,7.08,80.33,0.11,0,0
1093,Arabica,United States (Hawaii),,Washed / Wet,7.17,7.5,6.92,7.33,7.67,7.33,9.33,10,10,7.08,80.33,0.12,5,0
1094,Arabica,Ethiopia,,,7.25,7.25,7.25,7.33,7.5,8,9.33,9.33,10,7.08,80.33,0.1,0,0
1095,Arabica,Brazil,,Natural / Dry,7.17,7.33,7.42,7.08,7,7,10,10,10,7.25,80.25,0.11,0,1
1096,Arabica,Honduras,,Natural / Dry,7.25,7.25,7,7,7.42,7,10,10,10,7.33,80.25,0.1,0,0
1097,Arabica,Mexico,,Washed / Wet,7.25,7.17,7,7.33,7.33,7,10,10,10,7.17,80.25,0.1,0,0
1098,Arabica,Myanmar,,Natural / Dry,8,7.08,7,7.33,7.08,6.92,10,10,10,6.83,80.25,0.11,1,0
1099,Arabica,Myanmar,,Natural / Dry,7.42,7,7.08,7,7.17,7.33,10,10,10,7.25,80.25,0,0,0
1100,Arabica,Nicaragua,,Washed / Wet,7.08,6.92,7,7.25,7.5,7.25,10,10,10,7.25,80.25,0.11,0,0
1101,Arabica,United States (Hawaii),,Natural / Dry,7.5,7.08,7.67,7.67,7.42,7.58,9.33,9.33,9.33,7.33,80.25,0.12,4,0
1102,Arabica,Colombia,,Washed / Wet,7.42,8,7.83,7.75,8.08,7.58,8.67,8.67,8.67,7.58,80.25,0.1,0,0
1103,Arabica,Taiwan,,7.25,7.17,7.25,10,10,10,7,80.25,0.11,0,0,Green,0,"December 26th, 2014",Blossom Valley International
1104,Arabica,Guatemala,,Washed / Wet,7,7.17,7.33,7.33,7,7.17,10,10,10,7.25,80.25,0.11,1,0
1105,Arabica,Mexico,,Washed / Wet,7.58,7.33,7.17,7.25,6.75,7,10,10,10,7.17,80.25,0.11,2,0
1106,Arabica,Vietnam,,Other,7.42,7.25,7.25,7.58,7.42,7.33,8.67,10,10,7.25,80.17,0,0,0
1107,Arabica,Nicaragua,,Washed / Wet,7.17,7.08,7.08,7.33,7.25,7.08,10,10,10,7.17,80.17,0.11,0,0
1108,Arabica,Honduras,,Washed / Wet,7.25,7.25,7,7.17,7.08,7.08,10,10,10,7.33,80.17,0.11,0,0
1109,Arabica,Guatemala,,Washed / Wet,7.33,7.33,7,7.17,7.17,7.17,10,10,10,7,80.17,0.11,0,0
1110,Arabica,Mexico,,Washed / Wet,7.33,7.08,6.92,7.42,7.25,7.08,10,10,10,7.08,80.17,0.11,0,0
1111,Arabica,Mexico,,Washed / Wet,7.58,7.42,7.33,7.5,7.08,7.17,8.67,10,10,7.42,80.17,0.14,1,0
1112,Arabica,Mexico,,Washed / Wet,7.33,7.33,7.17,7.08,7.25,7,10,10,10,7,80.17,0.12,0,0
1113,Arabica,Guatemala,,Washed / Wet,7.33,7.33,7,7.33,7,7,10,10,10,7.17,80.17,0.11,0,0
1114,Arabica,United States (Hawaii),,,7.58,7.5,7.33,7.33,7.67,7.33,9.33,9.33,9.33,7.42,80.17,0.05,12,0
1115,Arabica,Brazil,,Pulped natural / honey,7.17,7.17,7,7.17,7.25,7.25,10,10,10,7.08,80.08,0.11,0,0
1116,Arabica,Taiwan,,7.17,7,7,10,10,10,7,80.08,0.07,0,0,Green,0,"November 23rd, 2015",Blossom Valley International
1117,Arabica,Nicaragua,,Natural / Dry,7.25,7.17,6.92,7.25,7.17,7.25,10,10,10,7.08,80.08,0.1,0,0
1118,Arabica,Taiwan,,7.25,7.25,7.08,7,10,10,10,7,80.08,0.11,0,0,Green,0,"December 26th, 2014"
1119,Arabica,Taiwan,,7,7.25,7.08,10,10,10,7,80.08,0.11,0,0,Green,0,"December 26th, 2014",Blossom Valley International
1120,Arabica,Taiwan,,7.25,7.25,7.08,7.17,7.08,10,10,10,7,80.08,0.11,0,0,Green,0
1121,Arabica,Mexico,,Washed / Wet,7.33,7.17,7.25,7.08,7.08,7.08,10,10,10,7.08,80.08,0.15,0,0
1122,Arabica,Mexico,,Washed / Wet,7.25,7.08,7,7.17,7.33,7.17,10,10,10,7.08,80.08,0.14,1,0
1123,Arabica,Nicaragua,,Washed / Wet,7.33,7.08,6.92,7.08,7.42,7.17,10,10,10,7,80,0.1,0,0
1124,Arabica,Myanmar,,Washed / Wet,7.17,7.33,7,7.42,7.17,7,10,10,10,6.92,80,0,0,0
1125,Arabica,Mexico,,Washed / Wet,7.58,7.75,7.42,7.5,7.5,7.5,8.67,8.67,10,7.42,80,0,0,0
1126,Arabica,Taiwan,,7,7.25,7,10,10,10,7,80,0.11,0,0,Green,0,"December 26th, 2014",Blossom Valley International
1127,Arabica,Thailand,,Washed / Wet,7.33,6.67,7.08,7.42,7.42,7.08,10,10,10,7,80,0,0,0
1128,Arabica,Mexico,,Washed / Wet,7.25,7.25,7.08,7.17,7.33,7.33,9.33,10,10,7.25,80,0.12,0,0
1129,Arabica,Mexico,,Washed / Wet,7.08,7.33,7,7.33,7.08,7,10,10,10,7.17,80,0.11,0,0
1130,Arabica,Ethiopia,,,7.42,7.42,7.5,7.92,7.75,7.58,8.67,9.33,8.67,7.75,80,0.05,0,0
1131,Arabica,Colombia,,Washed / Wet,7.83,7.67,7.58,7.75,7.83,7.17,6.67,10,10,7.42,79.92,0,0,0
1132,Arabica,United States (Hawaii),,Natural / Dry,7.5,7,7,6.92,7.33,7.17,10,10,10,7,79.92,0.11,1,0
1133,Arabica,Mexico,,Washed / Wet,7.33,7.08,7.08,7.33,7.42,7.17,9.33,10,10,7.17,79.92,0.12,0,0
1134,Arabica,Mexico,,Washed / Wet,7.17,7.17,6.92,7.25,7.33,7.08,10,10,10,7,79.92,0.12,1,0
1135,Arabica,Mexico,,Washed / Wet,7.5,7.17,7,7.17,7.25,7.08,10,10,10,6.75,79.92,0,0,0
1136,Arabica,Mexico,,Washed / Wet,7.17,7.08,7.08,7.08,7.5,7.33,9.33,10,10,7.33,79.92,0.11,0,0
1137,Arabica,Mexico,,Natural / Dry,7.33,7.25,7,7.42,7.17,7.17,9.33,10,10,7.25,79.92,0.12,0,0
1138,Arabica,Mexico,,Washed / Wet,7.17,7.33,7.08,7.58,7.33,7.08,10,9.33,10,7,79.92,0.11,0,0
1139,Arabica,United States (Hawaii),,,7.5,7.42,7.58,7.42,7.5,7.58,8.67,8.67,10,7.58,79.92,0.05,3,0
1140,Arabica,Kenya,,Washed / Wet,7,7.08,7,7.17,7.25,7.25,10,10,10,7.08,79.83,0.11,0,1
1141,Arabica,Guatemala,,Washed / Wet,7.33,7.25,6.92,7.33,7.25,7.33,9.33,10,10,7.08,79.83,0.1,0,0
1142,Arabica,Nicaragua,,Washed / Wet,6.83,7.17,7.17,6.92,7.5,7.08,10,10,10,7.17,79.83,0.11,0,0
1143,Arabica,Mexico,,Washed / Wet,7.17,7.08,7,7.25,7.5,7,10,10,10,6.83,79.83,0.12,0,0
1144,Arabica,United States (Hawaii),,Natural / Dry,7.58,7.08,6.83,7.17,7.5,7.17,9.33,10,10,7.17,79.83,0.12,7,0
1145,Arabica,Guatemala,,Washed / Wet,7.5,7.42,7.25,7.58,7.33,7.42,9.33,9.33,9.33,7.25,79.75,0.1,0,4
1146,Arabica,ka-vulungan coffee estate,,7.33,7.17,7.33,7.67,7.83,9.33,9.33,8.67,7.33,79.75,0,0,0,,0
1147,Arabica,,,7.17,10,10,10,7,79.75,0.1,0,0,Blue-Green,0,"July 28th, 2015",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660
1148,Arabica,Thailand,,Washed / Wet,7.25,7.08,6.92,7.5,7.08,6.92,10,10,10,7,79.75,0.12,0,0
1149,Arabica,Peru,,Washed / Wet,7,7.08,7,7.25,7.5,7.42,9.33,10,10,7.17,79.75,0.12,1,0
1150,Arabica,Costa Rica,,Washed / Wet,7.58,7.5,7.67,7.75,7.67,7.58,8,8,10,8,79.75,0.1,0,0
1151,Arabica,Mexico,,Washed / Wet,7.58,7.08,7,7,7.5,6.92,10,10,10,6.67,79.75,0.12,0,0
1152,Arabica,Mexico,,Washed / Wet,7.58,7.08,6.92,7.58,7.5,6.92,10,9.33,10,6.83,79.75,0.13,0,0
1153,Arabica,Mexico,,Washed / Wet,7.25,7.08,7,7.17,7.17,7.08,10,10,10,7,79.75,0.12,0,0
1154,Arabica,Mexico,,Washed / Wet,7.25,7.17,7.17,7.08,7.17,7,10,10,10,6.92,79.75,0.14,0,0
1155,Arabica,Mexico,,Washed / Wet,7.33,7.25,7,7.08,7.08,7,10,10,10,7,79.75,0.1,1,0
1156,Arabica,Guatemala,,Washed / Wet,7.58,7.33,7.5,7.33,7,7.33,9.33,9.33,9.33,7.67,79.75,0,0,0
1157,Arabica,Mexico,,Washed / Wet,7.25,6.83,6.92,7.08,7.25,7.08,10,10,10,7.33,79.75,0.12,0,0
1158,Arabica,Guatemala,,Washed / Wet,7.42,7.42,7.25,7.58,7.42,7.33,9.33,9.33,9.33,7.25,79.67,0.1,0,2
1159,Arabica,El Salvador,,Washed / Wet,7.25,7.08,7,6.83,7.33,7.17,10,10,10,7,79.67,0,0,0
1160,Arabica,Thailand,,Washed / Wet,6.92,7.17,6.83,7.42,7.17,7.08,10,10,10,7.08,79.67,0.12,0,0
1161,Arabica,Guatemala,,Washed / Wet,7.5,7,6.83,7.08,7.08,7.17,10,10,10,7,79.67,0.11,0,0
1162,Arabica,Mexico,,Washed / Wet,7.42,7.25,6.83,7.58,7.17,6.58,10,10,10,6.83,79.67,0.12,0,0
1163,Arabica,Mexico,,Washed / Wet,7.33,7.17,7,6.75,7.08,7,10,10,10,7.33,79.67,0.13,5,0
1164,Arabica,Mexico,,Washed / Wet,6.92,7.17,7.17,7.17,7.08,7.08,10,10,10,7.08,79.67,0,0,0
1165,Arabica,Thailand,,,7.17,7.17,7,7,7.25,6.92,10,10,10,7.17,79.67,0,1,0
1166,Arabica,Mexico,,Washed / Wet,7.08,7,6.92,7.33,7.25,7.08,10,10,10,6.92,79.58,0.12,0,0
1167,Arabica,Mexico,,Washed / Wet,7.25,6.92,6.92,7.33,7.25,7,10,10,10,6.92,79.58,0.13,0,0
1168,Arabica,Colombia,,,7.25,7.17,7,6.75,7.17,7.33,10,10,10,6.92,79.58,0.1,0,0
1169,Arabica,Guatemala,,,7.08,7,6.83,7.33,7.25,7,10,10,10,7.08,79.58,0.17,1,0
1170,Arabica,Nicaragua,,Natural / Dry,6.92,6.92,7,7.42,7.25,7,10,10,10,7,79.5,0.12,0,0
1171,Arabica,Taiwan,,7,7.42,7,10,10,10,7,79.5,0,0,0,,1,"May 22nd, 2016",Blossom Valley International
1172,Arabica,Colombia,,Washed / Wet,7.83,7.5,7.42,7.42,7.67,7.5,10,6.67,10,7.5,79.5,0,0,0
1173,Arabica,Mexico,,Washed / Wet,7.25,7.08,6.92,7.25,7.58,7.08,9.33,10,10,7,79.5,0.12,1,0
1174,Arabica,Mexico,,Washed / Wet,7.25,7.33,7,7.25,7.17,7.17,9.33,10,10,7,79.5,0.12,0,0
1175,Arabica,Guatemala,,Washed / Wet,7.08,7.33,7.25,7.58,7.33,7.42,9.33,9.33,9.33,7.42,79.42,0.1,0,0
1176,Arabica,Guatemala,,Washed / Wet,7.25,7.33,6.83,7,7,7.17,10,10,10,6.83,79.42,0.1,1,0
1177,Arabica,Mexico,,Washed / Wet,7,6.83,6.83,7.42,7.33,7.17,10,10,10,6.83,79.42,0.13,0,0
1178,Arabica,Cote d?Ivoire,,Washed / Wet,7.42,7.25,6.83,7,7.33,7.08,9.33,10,10,7.08,79.33,0.13,1,0
1179,Arabica,Colombia,,Washed / Wet,7.42,7.25,6.75,7.25,7.42,7.25,9.33,9.33,10,7.33,79.33,0,0,0
1180,Arabica,Mexico,,Washed / Wet,7,7,6.83,7.33,7.42,6.92,10,10,10,6.83,79.33,0.14,0,0
1181,Arabica,Mexico,,Washed / Wet,7.42,7.17,7.08,7.17,7.08,7.08,9.33,10,10,7,79.33,0.14,0,0
1182,Arabica,Guatemala,,Washed / Wet,7.17,6.5,6.33,7.25,7.58,7.33,10,10,10,7.17,79.33,0.11,0,0
1183,Arabica,,,7.08,10,10,10,6.75,79.25,0.11,0,0,Blue-Green,0,"November 7th, 2015",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660
1184,Arabica,Mexico,,Washed / Wet,7,7,6.92,7.17,7.17,7.08,10,10,10,6.92,79.25,0.13,0,0
1185,Arabica,Guatemala,,Washed / Wet,7.33,7.42,7.33,7.42,7.5,7.42,8.67,9.33,9.33,7.42,79.17,0.1,0,0
1186,Arabica,Honduras,,Washed / Wet,7.58,7,6.75,6.92,7,6.92,10,10,10,7,79.17,0.11,0,0
1187,Arabica,Guatemala,,Washed / Wet,7.08,7,6.92,7.42,7,6.92,10,10,10,6.83,79.17,0.11,0,8
1188,Arabica,Guatemala,,Washed / Wet,7.25,7.17,6.75,7.25,7,6.92,10,10,10,6.83,79.17,0.11,0,0
1189,Arabica,Costa Rica,,Washed / Wet,7.17,7.42,7.5,8,7.25,7.83,10,10,6.67,7.33,79.17,0.1,5,0
1190,Arabica,Mexico,,Washed / Wet,7.25,7.08,6.92,7.08,7.17,7.17,9.33,10,10,7.17,79.17,0.14,0,0
1191,Arabica,Mexico,,Washed / Wet,7.17,6.92,6.92,7.08,7.17,7,10,10,10,6.92,79.17,0.14,0,0
1192,Arabica,Mexico,,,6.75,6.75,6.83,7.25,7.58,7.08,10,10,10,6.92,79.17,0.01,0,0
1193,Arabica,Guatemala,,Washed / Wet,7.58,7.67,7.42,7.42,7.67,7.67,8.67,8.67,8.67,7.67,79.08,0.1,0,0
1194,Arabica,United States (Puerto Rico),,Washed / Wet,7.42,7.08,6.75,7.33,7.33,6.92,10,9.33,10,6.92,79.08,0.13,0,0
1195,Arabica,Mexico,,Washed / Wet,7.33,7,6.92,7.25,7.33,7.08,9.33,10,10,6.83,79.08,0.16,0,0
1196,Arabica,Mexico,,Washed / Wet,7.25,7.08,6.75,7.33,7.42,7,9.33,10,10,6.92,79.08,0.11,0,0
1197,Arabica,Mexico,,Washed / Wet,7.17,7.25,7.25,7.17,7.25,7.08,9.33,9.33,10,7.25,79.08,0.1,0,0
1198,Arabica,,,,6.75,6.75,6.42,6.83,7.58,7.5,10,10,10,7.25,79.08,0.1,0,0
1199,Arabica,Guatemala,,Washed / Wet,7.33,7.17,6.58,7.42,7.08,6.83,10,10,10,6.58,79,0.12,0,0
1200,Arabica,Honduras,,Washed / Wet,7,7,7,7,7,7,10,10,10,7,79,0.11,0,0
1201,Arabica,Peru,,Washed / Wet,7.67,7.17,7.08,7.25,8,7.5,8.67,9.33,9.33,7,79,0,0,0
1202,Arabica,Mexico,,Natural / Dry,6.75,7.08,6.67,7.25,7.17,7.08,10,10,10,7,79,0.12,0,0
1203,Arabica,Mexico,,Semi-washed / Semi-pulped,7.5,7.17,6.92,7.5,7.25,7,8.67,10,10,7,79,0.14,3,0
1204,Arabica,Mexico,,Washed / Wet,7.17,6.83,6.83,7.25,7.17,6.92,10,10,10,6.83,79,0.14,7,0
1205,Arabica,Mexico,,Washed / Wet,7.33,7,6.75,7.08,7.17,7.25,9.33,10,10,7,78.92,0.12,0,0
1206,Arabica,Mexico,,Washed / Wet,7.5,7,6.92,7.08,6.92,6.75,10,10,10,6.75,78.92,0.16,0,0
1207,Arabica,Nicaragua,,Other,7.17,7,6.92,7,7,7,10,10,10,6.75,78.83,0.1,0,2
1208,Arabica,United States (Hawaii),,Natural / Dry,7.5,6.92,6.92,7.25,7.58,7.42,9.33,9.33,9.33,7.17,78.75,0.12,5,0
1209,Arabica,Guatemala,,Washed / Wet,7.33,7.08,6.33,7.25,7,7,10,10,10,6.75,78.75,0.12,1,0
1210,Arabica,Mexico,,Washed / Wet,7.25,6.83,6.83,7,7.17,7,10,10,10,6.67,78.75,0.14,0,0
1211,Arabica,Mexico,,Semi-washed / Semi-pulped,7.25,7.33,7.17,7.25,7.08,7,8.67,10,10,7,78.75,0.14,0,0
1212,Arabica,Mexico,,Washed / Wet,7.67,7.17,6.83,7.33,7.58,7.17,9.33,10,8.67,7,78.75,0.12,0,0
1213,Arabica,China,,Washed / Wet,7,6.92,6.83,7.17,7.17,7.17,10,10,9.33,7.08,78.67,0,0,0
1214,Arabica,Mexico,,Washed / Wet,6.92,6.92,6.67,7.25,7.17,6.92,10,10,10,6.83,78.67,0.13,0,0
1215,Arabica,Nicaragua,,,7.08,7,6.75,6.83,7.08,6.92,10,10,10,6.92,78.58,0.1,1,5
1216,Arabica,Nicaragua,,Natural / Dry,6.83,7.08,6.92,6.75,7.25,7.08,10,10,10,6.67,78.58,0.11,1,0
1217,Arabica,Guatemala,,Washed / Wet,7.33,7.17,6.92,7.58,7.25,7.17,8.67,9.33,10,7.17,78.58,0.12,0,0
1218,Arabica,,,7.25,7,6.92,10,10,10,6.67,78.58,0.1,0,0,Green,0,"July 22nd, 2015",Specialty Coffee Association
1219,Arabica,Mexico,,Washed / Wet,7,7,6.75,7.33,6.92,6.92,10,10,10,6.67,78.58,0.13,0,0
1220,Arabica,Mexico,,Washed / Wet,7.92,7.58,7.58,7.92,7.92,7.5,8,6.67,10,7.5,78.58,0.1,0,0
1221,Arabica,United States (Hawaii),,,7.92,6.83,7.08,7.42,6.75,7.33,8.67,9.33,10,7.25,78.58,0,0,0
1222,Arabica,Mexico,,Washed / Wet,7.25,6.75,6.92,6.92,7.25,7.58,9.33,9.33,10,7.17,78.5,0,0,0
1223,Arabica,Mexico,,Washed / Wet,7.08,6.83,6.83,7,7,6.92,10,10,10,6.83,78.5,0.12,0,0
1224,Arabica,Mexico,,Washed / Wet,7.25,7.17,7,6.83,7.58,7.08,8.67,10,10,6.92,78.5,0.13,1,0
1225,Arabica,Brazil,,Natural / Dry,6.83,7,6.92,7.08,6.92,6.83,10,10,10,6.83,78.42,0.12,3,0
1226,Arabica,Mexico,,Washed / Wet,7.58,7.17,7,7.17,7.33,7,8,10,10,7.17,78.42,0.14,0,0
1227,Arabica,United States (Hawaii),,Natural / Dry,7.5,7.75,7.58,7.83,7.92,7.92,7.33,8,8.67,7.83,78.33,0.1,0,0
1228,Arabica,Guatemala,,Washed / Wet,7.17,6.5,6.67,7,7.17,7.17,10,10,10,6.67,78.33,0.1,0,0
1229,Arabica,Guatemala,,Washed / Wet,7.17,7.17,6.5,7.17,7,6.83,10,10,10,6.5,78.33,0.11,1,0
1230,Arabica,Mexico,,Natural / Dry,7.25,7.25,7,7.5,7.33,7.42,8,9.33,10,7.75,78.33,0.13,31,0
1231,Arabica,Guatemala,,Washed / Wet,7.17,6.08,6.17,7.25,7.33,7.33,10,10,10,7,78.33,0.11,0,0
1232,Arabica,United States (Hawaii),,Natural / Dry,7.5,7.5,7.33,7.58,7.5,7.42,8.67,8.67,8.67,7.42,78.25,0.11,2,0
1233,Arabica,United States (Hawaii),,Natural / Dry,7.42,7.33,7.33,7.5,7.67,7.75,8,8.67,9.33,7.25,78.25,0.11,4,0
1234,Arabica,Indonesia,,Washed / Wet,6.92,6.83,6.92,6.92,6.92,6.83,10,10,10,6.83,78.17,0.13,0,0
1235,Arabica,Mexico,,Washed / Wet,7.08,6.83,6.67,7.25,7.25,6.92,10,9.33,10,6.75,78.08,0.11,0,0
1236,Arabica,,,7.08,7.33,7.17,7.5,7.5,6.67,10,10,7.25,78,0,3,0,Green,4
1237,Arabica,Honduras,,Natural / Dry,6.83,7,6.67,7,7,6.83,10,10,10,6.67,78,0.11,2,0
1238,Arabica,United States (Hawaii),,Natural / Dry,7.58,7.33,7.5,7.42,7.5,7.33,8,8.67,9.33,7.33,78,0.12,2,0
1239,Arabica,Guatemala,,Washed / Wet,7.42,7.25,6.83,7.33,7,6.92,9.33,9.33,9.33,7.25,78,0.1,1,0
1240,Arabica,China,,Washed / Wet,7.33,7.17,6.92,7.08,7.33,7,9.33,9.33,9.33,7.17,78,0.1,0,0
